FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
111667,16618,201405,201404,LONG Pure,88,358,421,1,1,11,3,57,201207,7,2012,4,2014,5,2014,1,22,75.4,17.6,75.4,17.6,4.3230591586,2.867771926,5
111668,16618,201406,201309,SHORT ShiftLevel,365,104,99,1,1,11,3,57,201207,7,2012,9,2013,6,2014,9,23,251.0,4.8,251.0,4.8,5.5252996942,1.5702171993,5
111683,16628,201205,201203,SHORT ShiftLevel,327,215,273,1,1,11,3,81,201112,12,2011,3,2012,5,2012,2,5,52.1,27.0,52.1,27.0,3.9530310292,3.2949751684,3
111684,16628,201205,201204,SHORT ShiftLevel,272,215,281,1,1,11,3,81,201112,12,2011,4,2012,5,2012,1,5,26.5,30.7,26.5,30.7,3.2775834257,3.4241868999,3
111699,16628,201210,201206,SHORT ShiftLevel,157,135,241,1,1,11,3,81,201112,12,2011,6,2012,10,2012,4,10,16.3,78.5,16.3,78.5,2.7909378609,4.3633345017,3
111713,16628,201212,201211,SHORT ShiftLevel,193,89,105,1,1,11,3,81,201112,12,2011,11,2012,12,2012,1,12,116.9,18.0,116.9,18.0,4.7609247154,2.8891225385,3
111715,16628,201301,201210,SHORT ShiftLevel,179,54,96,1,1,11,3,81,201112,12,2011,10,2012,1,2013,3,13,231.5,77.8,231.5,77.8,5.4444998767,4.3538557577,4
111721,16631,201507,201505,SHORT XT,2933,4076,4922,1,1,11,14,38,201506,6,2015,5,2015,7,2015,2,1,28.0,20.8,28.0,20.8,3.3337104554,3.0328181513,6
111731,16631,201608,201606,SHORT ShiftLevel,386,384,493,1,1,11,14,38,201506,6,2015,6,2016,8,2016,2,14,0.5,28.4,0.5,28.4,-0.652325186,3.3458755156,7
111736,16631,201609,201607,SHORT ShiftLevel,743,285,390,1,1,11,14,38,201506,6,2015,7,2016,9,2016,2,15,160.7,36.8,160.7,36.8,5.0795501898,3.6066413559,7
111745,16631,201611,201605,SHORT ShiftLevel,878,289,824,1,1,11,14,38,201506,6,2015,5,2016,11,2016,6,17,203.8,185.1,203.8,185.1,5.3171696815,5.2210102448,7
111748,16631,201611,201608,SHORT ShiftLevel,602,289,549,1,1,11,14,38,201506,6,2015,8,2016,11,2016,3,17,108.3,90.0,108.3,90.0,4.6849466884,4.4994251289,7
111769,16631,201702,201701,LONG Pure,404,289,350,1,1,11,14,38,201506,6,2015,1,2017,2,2017,1,20,39.8,21.1,39.8,21.1,3.6836756262,3.049617362,8
111771,16631,201703,201609,SHORT ShiftLevel,776,378,722,1,1,11,14,38,201506,6,2015,9,2016,3,2017,6,21,105.3,91.0,105.3,91.0,4.6567279957,4.5109176477,8
111783,16631,201704,201702,LONG Pure,57,296,395,1,1,11,14,38,201506,6,2015,2,2017,4,2017,2,22,80.7,33.4,80.7,33.4,4.3912742836,3.5099305818,8
111787,16631,201705,201610,SHORT ShiftLevel,748,389,595,1,1,11,14,38,201506,6,2015,10,2016,5,2017,7,23,92.3,53.0,92.3,53.0,4.5249132309,3.9694670112,8
111826,16631,201710,201702,LONG Pure,167,256,315,1,1,11,14,38,201506,6,2015,2,2017,10,2017,8,28,34.8,23.0,34.8,23.0,3.5486291112,3.1375301854,8
111836,16631,201711,201704,LONG Pure,171,341,250,1,1,11,14,38,201506,6,2015,4,2017,11,2017,7,29,49.9,26.7,49.9,26.7,3.9090861458,3.2841472152,8
111852,16637,201601,201509,SHORT XT,500,713,646,1,1,11,3,189,201512,12,2015,9,2015,1,2016,4,1,29.9,9.4,29.9,9.4,3.3969809313,2.240381385,7
111856,16637,201603,201602,SHORT ShiftLevel,364,347,576,1,1,11,3,189,201512,12,2015,2,2016,3,2016,1,3,4.9,66.0,4.9,66.0,1.5890587501,4.1895674096,7
111878,16637,201609,201603,SHORT ShiftLevel,559,177,335,1,1,11,3,189,201512,12,2015,3,2016,9,2016,6,9,215.8,89.3,215.8,89.3,5.374441062,4.4916154864,7
111886,16637,201610,201604,SHORT ShiftLevel,196,93,262,1,1,11,3,189,201512,12,2015,4,2016,10,2016,6,10,110.8,181.7,110.8,181.7,4.7072996811,5.2024694078,7
111928,16637,201703,201702,SHORT ShiftLevel,257,175,172,1,1,11,3,189,201512,12,2015,2,2017,3,2017,1,15,46.9,1.7,46.9,1.7,3.8471034593,0.5389965007,8
111940,16637,201705,201611,SHORT ShiftLevel,382,137,219,1,1,11,3,189,201512,12,2015,11,2016,5,2017,6,17,178.8,59.9,178.8,59.9,5.1864474707,4.0919085074,8
111943,16637,201705,201702,SHORT ShiftLevel,290,137,143,1,1,11,3,189,201512,12,2015,2,2017,5,2017,3,17,111.7,4.4,111.7,4.4,4.7156271816,1.4769487294,8
111964,16637,201708,201703,SHORT ShiftLevel,184,60,136,1,1,11,3,189,201512,12,2015,3,2017,8,2017,5,20,206.7,126.7,206.7,126.7,5.3311071894,4.8415589641,8
111975,16637,201709,201707,LONG Pure,108,80,78,1,1,11,3,189,201512,12,2015,7,2017,9,2017,2,21,35.0,2.5,35.0,2.5,3.5553480615,0.9162907319,8
112018,16637,201801,201712,LONG Pure,62,214,105,1,1,11,3,189,201512,12,2015,12,2017,1,2018,1,25,71.0,50.9,71.0,50.9,4.2630746918,3.9305420532,9
112026,16637,201802,201708,LONG Pure,31,81,101,1,1,11,3,189,201512,12,2015,8,2017,2,2018,6,26,61.7,24.7,61.7,24.7,4.1227440367,3.2064533049,9
112065,16637,201805,201708,LONG Pure,130,122,158,1,1,11,3,189,201512,12,2015,8,2017,5,2018,9,29,6.6,29.5,6.6,29.5,1.8805906829,3.3846680797,9
112079,16640,201510,201507,SHORT ShiftLevel,244,219,320,1,1,11,3,108,201501,1,2015,7,2015,10,2015,3,9,11.4,46.1,11.4,46.1,2.434974281,3.831218973,6
112089,16640,201512,201510,SHORT ShiftLevel,274,84,303,1,1,11,3,108,201501,1,2015,10,2015,12,2015,2,11,226.2,260.7,226.2,260.7,5.4213774593,5.563425117,6
112092,16640,201601,201510,SHORT ShiftLevel,330,76,473,1,1,11,3,108,201501,1,2015,10,2015,1,2016,3,12,334.2,522.4,300.0,300.0,5.8117711127,6.2583731264,7
112093,16640,201601,201511,SHORT ShiftLevel,340,76,393,1,1,11,3,108,201501,1,2015,11,2015,1,2016,2,12,347.4,417.1,300.0,300.0,5.8503859488,6.0333386196,7
112101,16640,201603,201510,SHORT ShiftLevel,492,132,543,1,1,11,3,108,201501,1,2015,10,2015,3,2016,5,14,272.7,311.4,272.7,300.0,5.6084722949,5.7409614779,7
112156,16640,201611,201602,SHORT ShiftLevel,336,238,244,1,1,11,3,108,201501,1,2015,2,2016,11,2016,9,22,41.2,2.5,41.2,2.5,3.717866991,0.9246589815,7
112187,16640,201703,201609,LONG Pure,47,150,249,1,1,11,3,108,201501,1,2015,9,2016,3,2017,6,26,68.7,66.0,68.7,66.0,4.2292638801,4.189654742,8
112234,16640,201709,201702,LONG Pure,182,157,174,1,1,11,3,108,201501,1,2015,2,2017,9,2017,7,32,15.9,10.8,15.9,10.8,2.7678002055,2.3821377247,8
112239,16640,201709,201707,LONG Pure,158,157,238,1,1,11,3,108,201501,1,2015,7,2017,9,2017,2,32,0.6,51.6,0.6,51.6,-0.451075619,3.9433735353,8
112242,16640,201710,201702,LONG Pure,199,183,148,1,1,11,3,108,201501,1,2015,2,2017,10,2017,8,33,8.7,19.1,8.7,19.1,2.1682727554,2.9510320946,8
112244,16640,201710,201704,LONG Pure,196,183,141,1,1,11,3,108,201501,1,2015,4,2017,10,2017,6,33,7.1,23.0,7.1,23.0,1.9606333906,3.1333536514,8
112272,16640,201801,201702,LONG Pure,184,175,166,1,1,11,3,108,201501,1,2015,2,2017,1,2018,11,36,5.1,5.1,5.1,5.1,1.6376087894,1.6376087894,9
112282,16640,201801,201712,LONG Pure,126,175,136,1,1,11,3,108,201501,1,2015,12,2017,1,2018,1,36,28.0,22.3,28.0,22.3,3.3322045102,3.1039458582,9
112291,16640,201802,201709,LONG Pure,128,226,235,1,1,11,3,108,201501,1,2015,9,2017,2,2018,5,37,43.4,4.0,43.4,4.0,3.7696026654,1.3818597641,9
112296,16640,201803,201701,LONG Pure,137,203,212,1,1,11,3,108,201501,1,2015,1,2017,3,2018,14,38,32.5,4.4,32.5,4.4,3.481618949,1.4891887843,9
112305,16640,201803,201710,LONG Pure,105,203,206,1,1,11,3,108,201501,1,2015,10,2017,3,2018,5,38,48.3,1.5,48.3,1.5,3.8769316856,0.3905764956,9
112327,16640,201805,201706,LONG Pure,316,179,164,1,1,11,3,108,201501,1,2015,6,2017,5,2018,11,40,76.5,8.4,76.5,8.4,4.337765306,2.1258345812,9
112376,16641,201304,201212,SHORT ShiftLevel,493,800,1006,1,1,11,2,148,201206,6,2012,12,2012,4,2013,4,10,38.4,25.8,38.4,25.8,3.6474062059,3.2484346271,4
112391,16641,201306,201208,SHORT ShiftLevel,769,451,900,1,1,11,2,148,201206,6,2012,8,2012,6,2013,10,12,70.5,99.6,70.5,99.6,4.2557542293,4.6007257342,4
112392,16641,201306,201209,SHORT ShiftLevel,338,451,838,1,1,11,2,148,201206,6,2012,9,2012,6,2013,9,12,25.1,85.8,25.1,85.8,3.2210906652,4.4521275395,4
112393,16641,201306,201210,SHORT ShiftLevel,407,451,602,1,1,11,2,148,201206,6,2012,10,2012,6,2013,8,12,9.8,33.5,9.8,33.5,2.2778924804,3.5109826833,4
112403,16642,201501,201411,SHORT XT,4219,2143,6375,1,1,11,3,90,201412,12,2014,11,2014,1,2015,2,1,96.9,197.5,96.9,197.5,4.5734064348,5.2856381641,6
112422,16643,201211,201209,SHORT ShiftLevel,130,162,179,1,1,11,3,92,201206,6,2012,9,2012,11,2012,2,5,19.8,10.5,19.8,10.5,2.9833097536,2.3507871948,3
112432,16648,201108,201105,SHORT ShiftLevel,96,167,130,1,1,11,3,118,201007,7,2010,5,2011,8,2011,3,13,42.5,22.2,42.5,22.2,3.7498562506,3.0980942862,2
112437,16648,201109,201107,SHORT ShiftLevel,142,192,180,1,1,11,3,118,201007,7,2010,7,2011,9,2011,2,14,26.0,6.3,26.0,6.3,3.2596978194,1.8325814637,2
112472,16657,201308,201306,LONG Pure,466,60,84,1,1,11,20,,201202,2,2012,6,2013,8,2013,2,18,676.7,40.0,300.0,40.0,6.5171787834,3.6888794541,4
112599,16669,201306,201302,SHORT ShiftLevel,119,126,242,1,1,11,3,81,201301,1,2013,2,2013,6,2013,4,5,5.6,92.1,5.6,92.1,1.7147984281,4.5224784701,4
112601,16669,201306,201304,SHORT ShiftLevel,136,126,248,1,1,11,3,81,201301,1,2013,4,2013,6,2013,2,5,7.9,96.8,7.9,96.8,2.071473372,4.5729093238,4
112607,16669,201308,201303,SHORT ShiftLevel,118,242,187,1,1,11,3,81,201301,1,2013,3,2013,8,2013,5,7,51.2,22.7,51.2,22.7,3.9365140254,3.1235656451,4
112622,16669,201310,201307,SHORT ShiftLevel,108,299,97,1,1,11,3,81,201301,1,2013,7,2013,10,2013,3,9,63.9,67.6,63.9,67.6,4.1570000406,4.21299431,4
112638,16669,201312,201308,SHORT ShiftLevel,123,193,151,1,1,11,3,81,201301,1,2013,8,2013,12,2013,4,11,36.3,21.8,36.3,21.8,3.5909752391,3.0801496154,4
112639,16669,201312,201309,SHORT ShiftLevel,135,193,150,1,1,11,3,81,201301,1,2013,9,2013,12,2013,3,11,30.1,22.3,30.1,22.3,3.4029230076,3.1036801128,4
112644,16669,201401,201311,SHORT ShiftLevel,193,373,237,1,1,11,3,81,201301,1,2013,11,2013,1,2014,2,12,48.3,36.5,48.3,36.5,3.8765486172,3.5962466521,5
112647,16669,201402,201310,SHORT ShiftLevel,177,310,180,1,1,11,3,81,201301,1,2013,10,2013,2,2014,4,13,42.9,41.9,42.9,41.9,3.7589470167,3.736132339,5
112657,16669,201404,201312,SHORT ShiftLevel,320,309,214,1,1,11,3,81,201301,1,2013,12,2013,4,2014,4,15,3.6,30.7,3.6,30.7,1.2697241819,3.4257058007,5
112662,16669,201406,201309,SHORT ShiftLevel,137,148,130,1,1,11,3,81,201301,1,2013,9,2013,6,2014,9,17,7.4,12.2,7.4,12.2,2.005853185,2.4983296701,5
112666,16669,201406,201405,LONG Pure,123,148,275,1,1,11,3,81,201301,1,2013,5,2014,6,2014,1,17,16.9,85.8,16.9,85.8,2.8268337371,4.4521449987,5
112673,16669,201409,201406,LONG Pure,397,284,309,1,1,11,3,81,201301,1,2013,6,2014,9,2014,3,20,39.8,8.8,39.8,8.8,3.6835837665,2.1750717727,5
112700,16683,201701,201611,SHORT XT,1042,1054,2165,1,1,11,2,66,201612,12,2016,11,2016,1,2017,2,1,1.1,105.4,1.1,105.4,0.1297291067,4.6578382465,8
112706,16683,201706,201704,SHORT ShiftLevel,377,147,68,1,1,11,2,66,201612,12,2016,4,2017,6,2017,2,6,156.5,53.7,156.5,53.7,5.0528169081,3.9841854517,8
112719,16683,201709,201705,SHORT ShiftLevel,180,88,144,1,1,11,2,66,201612,12,2016,5,2017,9,2017,4,9,104.5,63.6,104.5,63.6,4.6496219486,4.1531850622,8
112726,16683,201710,201707,SHORT ShiftLevel,146,93,78,1,1,11,2,66,201612,12,2016,7,2017,10,2017,3,10,57.0,16.1,57.0,16.1,4.0428626064,2.7806208939,8
112741,16693,201501,201412,SHORT XT,2175,2958,3622,1,1,11,3,78,201412,12,2014,12,2014,1,2015,1,1,26.5,22.4,26.5,22.4,3.2760342387,3.1111836922,6
112746,16701,201601,201511,SHORT XT,214,974,1440,1,1,11,2,100,201512,12,2015,11,2015,1,2016,2,1,78.0,47.8,78.0,47.8,4.3570773156,3.8679445165,7
112771,16712,201603,201511,SHORT ShiftLevel,880,362,499,1,1,11,3,128,201506,6,2015,11,2015,3,2016,4,9,143.1,37.8,143.1,37.8,4.9635012164,3.6335069,7
112772,16712,201603,201512,SHORT ShiftLevel,793,362,489,1,1,11,3,128,201506,6,2015,12,2015,3,2016,3,9,119.1,35.1,119.1,35.1,4.7796340643,3.5577130606,7
112836,16714,201311,201310,SHORT ShiftLevel,218,256,183,1,1,11,6,48,201212,12,2012,10,2013,11,2013,1,11,14.8,28.5,14.8,28.5,2.6975789012,3.3504521827,4
112838,16714,201312,201306,SHORT ShiftLevel,317,195,96,1,1,11,6,48,201212,12,2012,6,2013,12,2013,6,12,62.6,50.8,62.6,50.8,4.1361916722,3.9272904776,4
112851,16714,201401,201312,SHORT ShiftLevel,1768,779,4938,1,1,11,6,48,201212,12,2012,12,2013,1,2014,1,13,127.0,533.9,127.0,300.0,4.8438534717,6.2801890799,5
112872,16714,201404,201309,SHORT ShiftLevel,1047,2292,2462,1,1,11,6,48,201212,12,2012,9,2013,4,2014,7,16,54.3,7.4,54.3,7.4,3.9948809171,2.0037885452,5
112895,16719,201601,201510,SHORT XT,225,1101,1759,1,1,11,2,90,201512,12,2015,10,2015,1,2016,3,1,79.6,59.8,79.6,59.8,4.3765621402,4.0904009806,7
112900,16719,201605,201604,SHORT ShiftLevel,132,146,98,1,1,11,2,90,201512,12,2015,4,2016,5,2016,1,5,9.6,32.9,9.6,32.9,2.2606208939,3.4927645752,7
112913,16725,201406,201404,SHORT ShiftLevel,1993,996,796,1,1,11,8,96,201312,12,2013,4,2014,6,2014,2,6,100.1,20.1,100.1,20.1,4.6061736984,2.999740295,5
112916,16725,201407,201404,SHORT ShiftLevel,1827,781,1089,1,1,11,8,96,201312,12,2013,4,2014,7,2014,3,7,133.9,39.4,133.9,39.4,4.8973236808,3.6746948191,5
112926,16725,201409,201405,SHORT ShiftLevel,1223,355,807,1,1,11,8,96,201312,12,2013,5,2014,9,2014,4,9,244.5,127.3,244.5,127.3,5.4992441112,4.8467345763,5
112931,16725,201410,201405,SHORT ShiftLevel,1266,676,702,1,1,11,8,96,201312,12,2013,5,2014,10,2014,5,10,87.3,3.8,87.3,3.8,4.4690996468,1.347073648,5
112944,16725,201412,201405,SHORT ShiftLevel,1200,452,648,1,1,11,8,96,201312,12,2013,5,2014,12,2014,7,12,165.5,43.4,165.5,43.4,5.1088909841,3.7696026654,5
112954,16725,201501,201407,SHORT ShiftLevel,1076,424,499,1,1,11,8,96,201312,12,2013,7,2014,1,2015,6,13,153.8,17.7,153.8,17.7,5.0354812927,2.8729248443,6
112968,16725,201502,201412,SHORT ShiftLevel,660,444,596,1,1,11,8,96,201312,12,2013,12,2014,2,2015,2,14,48.6,34.2,48.6,34.2,3.8846240312,3.5332261444,6
112987,16725,201504,201410,SHORT ShiftLevel,1064,646,1009,1,1,11,8,96,201312,12,2013,10,2014,4,2015,6,16,64.7,56.2,64.7,56.2,4.1698521147,4.0287735165,6
112994,16725,201505,201405,SHORT ShiftLevel,1640,516,893,1,1,11,8,96,201312,12,2013,5,2014,5,2015,12,17,217.8,73.1,217.8,73.1,5.383712451,4.291308608,6
113008,16725,201506,201406,SHORT ShiftLevel,1139,446,707,1,1,11,8,96,201312,12,2013,6,2014,6,2015,12,18,155.4,58.5,155.4,58.5,5.0458812332,4.0693716413,6
113023,16725,201507,201410,SHORT ShiftLevel,1001,533,804,1,1,11,8,96,201312,12,2013,10,2014,7,2015,9,19,87.8,50.8,87.8,50.8,4.4751170577,3.9287675827,6
113035,16725,201508,201410,SHORT ShiftLevel,901,382,611,1,1,11,8,96,201312,12,2013,10,2014,8,2015,10,20,135.9,59.9,135.9,59.9,4.9116534605,4.0934715809,6
113066,16725,201511,201505,LONG XT,400,320,411,1,1,11,8,96,201312,12,2013,5,2015,11,2015,6,23,25.0,28.4,25.0,28.4,3.2188758249,3.3477086967,6
113070,16725,201511,201509,LONG XT,413,320,399,1,1,11,8,96,201312,12,2013,9,2015,11,2015,2,23,29.1,24.7,29.1,24.7,3.3694486833,3.2062970427,6
113082,16725,201512,201511,LONG XT,395,238,428,1,1,11,8,96,201312,12,2013,11,2015,12,2015,1,24,66.0,79.8,66.0,79.8,4.1891453177,4.3799235845,6
113084,16725,201601,201502,SHORT ShiftLevel,732,234,411,1,1,11,8,96,201312,12,2013,2,2015,1,2016,11,25,212.8,75.6,212.8,75.6,5.3604491477,4.3259988032,7
113108,16725,201603,201501,SHORT ShiftLevel,1314,545,577,1,1,11,8,96,201312,12,2013,1,2015,3,2016,14,27,141.1,5.9,141.1,5.9,4.9494753608,1.7701202941,7
113137,16725,201605,201501,SHORT ShiftLevel,1230,506,645,1,1,11,8,96,201312,12,2013,1,2015,5,2016,16,29,143.1,27.5,143.1,27.5,4.9634249091,3.3131074498,7
113151,16725,201605,201603,LONG XT,421,506,330,1,1,11,8,96,201312,12,2013,3,2016,5,2016,2,29,16.8,34.8,16.8,34.8,2.8212847732,3.5491175117,7
113172,16732,201507,201505,SHORT XT,284,483,135,1,1,11,3,145,201506,6,2015,5,2015,7,2015,2,1,41.2,72.0,41.2,72.0,3.7184583571,4.2773560121,6
113190,16732,201603,201510,SHORT ShiftLevel,255,329,204,1,1,11,3,145,201506,6,2015,10,2015,3,2016,5,9,22.5,38.0,22.5,38.0,3.1131775284,3.6374261725,7
113205,16732,201605,201512,SHORT ShiftLevel,206,205,189,1,1,11,3,145,201506,6,2015,12,2015,5,2016,5,11,0.5,7.8,0.5,7.8,-0.717839793,2.0547489291,7
113251,16732,201611,201603,SHORT ShiftLevel,303,83,87,1,1,11,3,145,201506,6,2015,3,2016,11,2016,8,17,265.1,4.8,265.1,4.8,5.5799571245,1.5726239393,7
113265,16732,201612,201607,SHORT ShiftLevel,235,69,90,1,1,11,3,145,201506,6,2015,7,2016,12,2016,5,18,240.6,30.4,240.6,30.4,5.4830514697,3.4155861191,7
113274,16732,201701,201612,LONG Pure,315,72,125,1,1,11,3,145,201506,6,2015,12,2016,1,2017,1,19,337.5,73.6,300.0,73.6,5.8215655103,4.2987959805,8
113275,16732,201702,201608,SHORT ShiftLevel,327,92,218,1,1,11,3,145,201506,6,2015,8,2016,2,2017,6,20,255.4,137.0,255.4,137.0,5.5429671231,4.9196635159,8
113291,16732,201704,201611,LONG Pure,190,176,184,1,1,11,3,145,201506,6,2015,11,2016,4,2017,5,22,8.0,4.5,8.0,4.5,2.0737435206,1.5141277326,8
113307,16732,201706,201701,LONG Pure,164,67,84,1,1,11,3,145,201506,6,2015,1,2017,6,2017,5,24,144.8,25.4,144.8,25.4,4.9751885451,3.2336909107,8
113309,16732,201706,201705,LONG Pure,97,67,100,1,1,11,3,145,201506,6,2015,5,2017,6,2017,1,24,44.8,49.3,44.8,49.3,3.8016749483,3.8969851281,8
113327,16737,201410,201409,SHORT XT,14417,6038,5475,1,1,11,3,43,201409,9,2014,9,2014,10,2014,1,1,138.8,9.3,138.8,9.3,4.9328259303,2.2326217039,5
113329,16737,201411,201408,SHORT XT,3646,295,292,1,1,11,3,43,201409,9,2014,8,2014,11,2014,3,2,1135.9,1.0,300.0,1.0,7.0352089174,0.0168071183,5
113331,16744,201609,201604,SHORT XT,1632,3266,9900,1,1,11,10,70,201608,8,2016,4,2016,9,2016,5,1,50.0,203.1,50.0,203.1,3.9126351879,5.313812132,7
113342,16744,201703,201611,SHORT ShiftLevel,1206,3413,1545,1,1,11,10,70,201608,8,2016,11,2016,3,2017,4,7,64.7,54.7,64.7,54.7,4.1692126433,4.0024468559,8
113352,16744,201705,201612,SHORT ShiftLevel,1029,5821,1417,1,1,11,10,70,201608,8,2016,12,2016,5,2017,5,9,82.3,75.7,82.3,75.7,4.4106459785,4.3262113366,8
113362,16744,201707,201611,SHORT ShiftLevel,837,2745,2562,1,1,11,10,70,201608,8,2016,11,2016,7,2017,8,11,69.5,6.7,69.5,6.7,4.2414446841,1.8971199849,8
113374,16744,201708,201705,SHORT ShiftLevel,1475,2517,1943,1,1,11,10,70,201608,8,2016,5,2017,8,2017,3,12,41.4,22.8,41.4,22.8,3.7232444132,3.1269765872,8
113385,16744,201710,201702,SHORT ShiftLevel,2069,3336,1314,1,1,11,10,70,201608,8,2016,2,2017,10,2017,8,14,38.0,60.6,38.0,60.6,3.6370496028,4.1044848221,8
113408,16744,201712,201709,SHORT ShiftLevel,1461,3851,1666,1,1,11,10,70,201608,8,2016,9,2017,12,2017,3,16,62.1,56.7,62.1,56.7,4.1281306971,4.0384531597,8
113438,16744,201803,201708,SHORT ShiftLevel,2763,4178,3537,1,1,11,10,70,201608,8,2016,8,2017,3,2018,7,19,33.9,15.3,33.9,15.3,3.5224670539,2.7306117008,9
113439,16744,201803,201709,SHORT ShiftLevel,2806,4178,3154,1,1,11,10,70,201608,8,2016,9,2017,3,2018,6,19,32.8,24.5,32.8,24.5,3.4916070522,3.1990540495,9
113456,16744,201804,201803,LONG XT,2777,4172,3737,1,1,11,10,70,201608,8,2016,3,2018,4,2018,1,20,33.4,10.4,33.4,10.4,3.5096690641,2.344365401,9
113460,16744,201805,201705,SHORT ShiftLevel,2710,3903,2736,1,1,11,10,70,201608,8,2016,5,2017,5,2018,12,21,30.6,29.9,30.6,29.9,3.4198958409,3.3978610511,9
113466,16744,201805,201711,SHORT ShiftLevel,2157,3903,2998,1,1,11,10,70,201608,8,2016,11,2017,5,2018,6,21,44.7,23.2,44.7,23.2,3.8007521552,3.1436043625,9
113467,16744,201805,201801,LONG XT,7242,3903,3047,1,1,11,10,70,201608,8,2016,1,2018,5,2018,4,21,85.5,21.9,85.5,21.9,4.4490960588,3.0879397949,9
113474,16751,201701,201612,SHORT XT,1572,2795,3128,1,1,11,3,146,201612,12,2016,12,2016,1,2017,1,1,43.8,11.9,43.8,11.9,3.7786449361,2.4777252904,8
113482,16756,201303,201302,SHORT ShiftLevel,647,546,289,1,1,11,3,195,201212,12,2012,2,2013,3,2013,1,3,18.5,47.1,18.5,47.1,2.9176717271,3.8516272951,4
113488,16765,201407,201404,SHORT XT,1097,880,860,1,1,11,3,134,201406,6,2014,4,2014,7,2014,3,1,24.7,2.3,24.7,2.3,3.2051456321,0.8209805521,5
113489,16765,201407,201405,SHORT XT,1074,880,829,1,1,11,3,134,201406,6,2014,5,2014,7,2014,2,1,22.0,5.8,22.0,5.8,3.0931064376,1.7570739112,5
113504,16765,201501,201411,SHORT ShiftLevel,526,160,433,1,1,11,3,134,201406,6,2014,11,2014,1,2015,2,7,228.8,170.6,228.8,170.6,5.4326297042,5.1394681659,6
113506,16765,201502,201408,SHORT ShiftLevel,211,167,358,1,1,11,3,134,201406,6,2014,8,2014,2,2015,6,8,26.3,114.4,26.3,114.4,3.2713660075,4.7394498016,6
113514,16765,201503,201410,SHORT ShiftLevel,669,252,621,1,1,11,3,134,201406,6,2014,10,2014,3,2015,5,9,165.5,146.4,165.5,146.4,5.1088273203,4.9865377425,6
113525,16765,201504,201502,SHORT ShiftLevel,684,250,630,1,1,11,3,134,201406,6,2014,2,2015,4,2015,2,10,173.6,152.0,173.6,152.0,5.1567538022,5.0238805208,6
113654,16789,201112,201111,SHORT ShiftLevel,747,692,943,1,1,11,8,107,201108,8,2011,11,2011,12,2011,1,4,7.9,36.3,7.9,36.3,2.0729174156,3.5910371695,2
113678,16789,201205,201110,SHORT ShiftLevel,5476,1349,979,1,1,11,8,107,201108,8,2011,10,2011,5,2012,7,9,305.9,27.4,300.0,27.4,5.7233573595,3.3115543354,3
113692,16789,201206,201204,SHORT ShiftLevel,410,733,729,1,1,11,8,107,201108,8,2011,4,2012,6,2012,2,10,44.1,0.5,44.1,0.5,3.7856768073,-0.605681155,3
113699,16789,201207,201205,SHORT ShiftLevel,620,970,636,1,1,11,8,107,201108,8,2011,5,2012,7,2012,2,11,36.1,34.4,36.1,34.4,3.585807269,3.5390151075,3
113700,16789,201207,201206,SHORT ShiftLevel,767,970,613,1,1,11,8,107,201108,8,2011,6,2012,7,2012,1,11,20.9,36.8,20.9,36.8,3.0410800935,3.6056098963,3
113739,16789,201302,201209,SHORT ShiftLevel,629,524,667,1,1,11,8,107,201108,8,2011,9,2012,2,2013,5,18,20.0,27.3,20.0,27.3,2.9976388518,3.3065231319,4
113777,16789,201306,201205,SHORT ShiftLevel,466,1111,445,1,1,11,8,107,201108,8,2011,5,2012,6,2013,13,22,58.1,59.9,58.1,59.9,4.0614047131,4.0934440669,4
113785,16789,201306,201301,LONG Pure,734,1111,803,1,1,11,8,107,201108,8,2011,1,2013,6,2013,5,22,33.9,27.7,33.9,27.7,3.5243995838,3.3222541793,4
113800,16789,201309,201307,LONG XT,1054,750,812,1,1,11,8,107,201108,8,2011,7,2013,9,2013,2,25,40.5,8.3,40.5,8.3,3.7021246809,2.1122313645,4
113833,16789,201402,201310,LONG XT,679,668,623,1,1,11,8,107,201108,8,2011,10,2013,2,2014,4,30,1.6,6.7,1.6,6.7,0.4987772852,1.9075445022,5
113855,16789,201404,201401,LONG XT,1250,883,794,1,1,11,8,107,201108,8,2011,1,2014,4,2014,3,32,41.6,10.1,41.6,10.1,3.7272068334,2.3104813551,5
113865,16789,201405,201312,LONG XT,1104,176,615,1,1,11,8,107,201108,8,2011,12,2013,5,2014,5,33,527.3,249.4,300.0,249.4,6.2677179237,5.519185604,5
113880,16793,201112,201110,SHORT ShiftLevel,291,522,793,1,1,11,3,55,201108,8,2011,10,2011,12,2011,2,4,44.3,51.9,44.3,51.9,3.7899203086,3.949621419,2
113922,16793,201211,201208,SHORT ShiftLevel,368,97,250,1,1,11,3,55,201108,8,2011,8,2012,11,2012,3,15,279.4,157.7,279.4,157.7,5.6325780284,5.0608971289,3
113935,16797,201509,201504,SHORT XT,228,581,708,1,1,11,18,261,201508,8,2015,4,2015,9,2015,5,1,60.8,21.9,60.8,21.9,4.1068874861,3.0846065156,6
