Year,Population,Metro Area
1986-12-31 00:00:00,1940873,"Oakland-Fremont-Hayward, CA"
2015-12-31 00:00:00,1940691,"Charlotte-Gastonia-Concord, NC-SC"
2005-12-31 00:00:00,1939766,"Orlando, FL"
1992-12-31 00:00:00,1938673,"Edison, NJ"
2014-12-31 00:00:00,1937104,"Columbus, OH"
2000-12-31 00:00:00,1936108,"Portland-Vancouver-Beaverton, OR-WA"
2004-12-31 00:00:00,1935840,"Kansas City, MO-KS"
1995-12-31 00:00:00,1935662,"Cincinnati-Middletown, OH-KY-IN"
1977-12-31 00:00:00,1935000,"Warren-Farmington Hills-Troy, MI"
2017-12-31 00:00:00,1934471,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2012-12-31 00:00:00,1933567,"Boston-Quincy, MA"
1980-12-31 00:00:00,1932921,"Santa Ana-Anaheim-Irvine, CA"
2006-12-31 00:00:00,1932720,"San Antonio, TX"
1985-12-31 00:00:00,1931978,"Phoenix-Mesa-Scottsdale, AZ"
1981-12-31 00:00:00,1927018,"San Diego-Carlsbad-San Marcos, CA"
2009-12-31 00:00:00,1925848,"Detroit-Livonia-Dearborn, MI"
2013-12-31 00:00:00,1924569,"San Jose-Sunnyvale-Santa Clara, CA"
1986-12-31 00:00:00,1923591,"Tampa-St. Petersburg-Clearwater, FL"
1989-12-31 00:00:00,1922645,"Seattle-Bellevue-Everett, WA"
1994-12-31 00:00:00,1922360,"Cincinnati-Middletown, OH-KY-IN"
2002-12-31 00:00:00,1921903,"Sacramento--Arden-Arcade--Roseville, CA"
2018-12-31 00:00:00,1919062,"Indianapolis, IN"
2009-12-31 00:00:00,1918227,"Boston-Quincy, MA"
1991-12-31 00:00:00,1917806,"Edison, NJ"
1971-12-31 00:00:00,1913300,"Atlanta-Sandy Springs-Marietta, GA"
2005-12-31 00:00:00,1913080,"Fort Worth-Arlington, TX"
2011-12-31 00:00:00,1913010,"Boston-Quincy, MA"
2016-12-31 00:00:00,1912977,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2018-12-31 00:00:00,1912516,"San Francisco-San Mateo-Redwood City, CA"
2003-12-31 00:00:00,1912368,"Kansas City, MO-KS"
1993-12-31 00:00:00,1909662,"Cincinnati-Middletown, OH-KY-IN"
2013-12-31 00:00:00,1909466,"Columbus, OH"
1978-12-31 00:00:00,1909200,"Dallas-Plano-Irving, TX"
1989-12-31 00:00:00,1908921,"Miami-Miami Beach-Kendall, FL"
1985-12-31 00:00:00,1908847,"Oakland-Fremont-Hayward, CA"
2017-12-31 00:00:00,1907699,"San Francisco-San Mateo-Redwood City, CA"
1990-12-31 00:00:00,1902844,"Edison, NJ"
2009-12-31 00:00:00,1902834,"Las Vegas-Paradise, NV"
1996-12-31 00:00:00,1902048,"Denver-Aurora, CO"
2016-12-31 00:00:00,1901632,"San Francisco-San Mateo-Redwood City, CA"
2014-12-31 00:00:00,1900690,"Charlotte-Gastonia-Concord, NC-SC"
1976-12-31 00:00:00,1899800,"Warren-Farmington Hills-Troy, MI"
2008-12-31 00:00:00,1898436,"Boston-Quincy, MA"
1985-12-31 00:00:00,1897927,"Riverside-San Bernardino-Ontario, CA"
2017-12-31 00:00:00,1897263,"Indianapolis, IN"
2012-12-31 00:00:00,1894984,"San Jose-Sunnyvale-Santa Clara, CA"
1979-12-31 00:00:00,1892000,"Santa Ana-Anaheim-Irvine, CA"
2002-12-31 00:00:00,1890419,"Kansas City, MO-KS"
2015-12-31 00:00:00,1890299,"San Francisco-San Mateo-Redwood City, CA"
1992-12-31 00:00:00,1888933,"Cincinnati-Middletown, OH-KY-IN"
2010-12-31 00:00:00,1887792,"Boston-Quincy, MA"
1989-12-31 00:00:00,1887678,"Edison, NJ"
2015-12-31 00:00:00,1885443,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1975-12-31 00:00:00,1884500,"Warren-Farmington Hills-Troy, MI"
2013-12-31 00:00:00,1883901,"Austin-Round Rock, TX"
2012-12-31 00:00:00,1881866,"Columbus, OH"
2008-12-31 00:00:00,1879093,"Las Vegas-Paradise, NV"
2005-12-31 00:00:00,1878120,"San Antonio, TX"
1984-12-31 00:00:00,1877946,"Oakland-Fremont-Hayward, CA"
1985-12-31 00:00:00,1877018,"Tampa-St. Petersburg-Clearwater, FL"
2007-12-31 00:00:00,1876302,"Boston-Quincy, MA"
2016-12-31 00:00:00,1876107,"Indianapolis, IN"
2004-12-31 00:00:00,1875251,"Fort Worth-Arlington, TX"
1974-12-31 00:00:00,1871000,"Warren-Farmington Hills-Troy, MI"
1988-12-31 00:00:00,1870861,"Edison, NJ"
1991-12-31 00:00:00,1870265,"Cincinnati-Middletown, OH-KY-IN"
2014-12-31 00:00:00,1869221,"San Francisco-San Mateo-Redwood City, CA"
1988-12-31 00:00:00,1868311,"Miami-Miami Beach-Kendall, FL"
2011-12-31 00:00:00,1868148,"San Jose-Sunnyvale-Santa Clara, CA"
2004-12-31 00:00:00,1866597,"Orlando, FL"
2001-12-31 00:00:00,1865891,"Sacramento--Arden-Arcade--Roseville, CA"
1988-12-31 00:00:00,1865477,"Seattle-Bellevue-Everett, WA"
2001-12-31 00:00:00,1865245,"Kansas City, MO-KS"
2013-12-31 00:00:00,1863856,"Charlotte-Gastonia-Concord, NC-SC"
1977-12-31 00:00:00,1863800,"Dallas-Plano-Irving, TX"
1995-12-31 00:00:00,1863148,"Denver-Aurora, CO"
1980-12-31 00:00:00,1861846,"San Diego-Carlsbad-San Marcos, CA"
2014-12-31 00:00:00,1861602,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2011-12-31 00:00:00,1860460,"Columbus, OH"
2006-12-31 00:00:00,1857790,"Boston-Quincy, MA"
2015-12-31 00:00:00,1856461,"Indianapolis, IN"
1999-12-31 00:00:00,1855671,"Portland-Vancouver-Beaverton, OR-WA"
1978-12-31 00:00:00,1853100,"Santa Ana-Anaheim-Irvine, CA"
2005-12-31 00:00:00,1851491,"Boston-Quincy, MA"
1983-12-31 00:00:00,1850844,"Oakland-Fremont-Hayward, CA"
1990-12-31 00:00:00,1849595,"Cincinnati-Middletown, OH-KY-IN"
2003-12-31 00:00:00,1849369,"Boston-Quincy, MA"
2004-12-31 00:00:00,1849205,"Boston-Quincy, MA"
2002-12-31 00:00:00,1848817,"Boston-Quincy, MA"
2013-12-31 00:00:00,1847307,"San Francisco-San Mateo-Redwood City, CA"
2004-12-31 00:00:00,1843927,"San Antonio, TX"
2000-12-31 00:00:00,1842924,"Kansas City, MO-KS"
1973-12-31 00:00:00,1842100,"Warren-Farmington Hills-Troy, MI"
1987-12-31 00:00:00,1841733,"Edison, NJ"
2014-12-31 00:00:00,1841072,"Indianapolis, IN"
2003-12-31 00:00:00,1840922,"Fort Worth-Arlington, TX"
1970-12-31 00:00:00,1840280,"Atlanta-Sandy Springs-Marietta, GA"
2009-12-31 00:00:00,1839700,"San Jose-Sunnyvale-Santa Clara, CA"
2007-12-31 00:00:00,1838635,"Las Vegas-Paradise, NV"
2001-12-31 00:00:00,1837811,"Boston-Quincy, MA"
1984-12-31 00:00:00,1837457,"Phoenix-Mesa-Scottsdale, AZ"
2013-12-31 00:00:00,1837055,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2010-12-31 00:00:00,1836911,"San Jose-Sunnyvale-Santa Clara, CA"
2018-12-31 00:00:00,1836621,"Nashville-Davidson--Murfreesboro, TN"
2010-12-31 00:00:00,1836536,"Columbus, OH"
2012-12-31 00:00:00,1834926,"Austin-Round Rock, TX"
1989-12-31 00:00:00,1833474,"Cincinnati-Middletown, OH-KY-IN"
1987-12-31 00:00:00,1831362,"Miami-Miami Beach-Kendall, FL"
1998-12-31 00:00:00,1829786,"Portland-Vancouver-Beaverton, OR-WA"
1976-12-31 00:00:00,1829400,"Dallas-Plano-Irving, TX"
1979-12-31 00:00:00,1827600,"San Diego-Carlsbad-San Marcos, CA"
2012-12-31 00:00:00,1827558,"Charlotte-Gastonia-Concord, NC-SC"
1984-12-31 00:00:00,1825777,"Tampa-St. Petersburg-Clearwater, FL"
1994-12-31 00:00:00,1825103,"Denver-Aurora, CO"
2012-12-31 00:00:00,1824526,"San Francisco-San Mateo-Redwood City, CA"
1988-12-31 00:00:00,1824252,"Cincinnati-Middletown, OH-KY-IN"
2013-12-31 00:00:00,1822849,"Indianapolis, IN"
2010-12-31 00:00:00,1820584,"Detroit-Livonia-Dearborn, MI"
1982-12-31 00:00:00,1819172,"Oakland-Fremont-Hayward, CA"
2000-12-31 00:00:00,1816879,"Boston-Quincy, MA"
1999-12-31 00:00:00,1815318,"Kansas City, MO-KS"
2012-12-31 00:00:00,1814489,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1987-12-31 00:00:00,1813131,"Cincinnati-Middletown, OH-KY-IN"
1977-12-31 00:00:00,1812100,"Santa Ana-Anaheim-Irvine, CA"
1987-12-31 00:00:00,1811244,"Seattle-Bellevue-Everett, WA"
1984-12-31 00:00:00,1811019,"Riverside-San Bernardino-Ontario, CA"
2008-12-31 00:00:00,1810646,"San Jose-Sunnyvale-Santa Clara, CA"
2000-12-31 00:00:00,1808442,"Sacramento--Arden-Arcade--Roseville, CA"
2017-12-31 00:00:00,1808364,"Nashville-Davidson--Murfreesboro, TN"
2003-12-31 00:00:00,1808267,"San Antonio, TX"
2002-12-31 00:00:00,1804561,"Fort Worth-Arlington, TX"
1986-12-31 00:00:00,1803551,"Edison, NJ"
2003-12-31 00:00:00,1803474,"Orlando, FL"
2011-12-31 00:00:00,1803100,"Detroit-Livonia-Dearborn, MI"
2009-12-31 00:00:00,1801848,"Columbus, OH"
1986-12-31 00:00:00,1801410,"Miami-Miami Beach-Kendall, FL"
1972-12-31 00:00:00,1801000,"Warren-Farmington Hills-Troy, MI"
1997-12-31 00:00:00,1800340,"Portland-Vancouver-Beaverton, OR-WA"
2012-12-31 00:00:00,1799463,"Indianapolis, IN"
2011-12-31 00:00:00,1799444,"San Francisco-San Mateo-Redwood City, CA"
2012-12-31 00:00:00,1795973,"Detroit-Livonia-Dearborn, MI"
1998-12-31 00:00:00,1795891,"Kansas City, MO-KS"
1986-12-31 00:00:00,1795415,"Cincinnati-Middletown, OH-KY-IN"
1981-12-31 00:00:00,1793243,"Oakland-Fremont-Hayward, CA"
2011-12-31 00:00:00,1793193,"Charlotte-Gastonia-Concord, NC-SC"
1971-12-31 00:00:00,1790800,"Warren-Farmington Hills-Troy, MI"
1993-12-31 00:00:00,1790556,"Denver-Aurora, CO"
2011-12-31 00:00:00,1786955,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1975-12-31 00:00:00,1786500,"Dallas-Plano-Irving, TX"
2009-12-31 00:00:00,1785097,"San Francisco-San Mateo-Redwood City, CA"
1985-12-31 00:00:00,1782371,"Cincinnati-Middletown, OH-KY-IN"
2011-12-31 00:00:00,1780605,"Austin-Round Rock, TX"
2013-12-31 00:00:00,1780371,"Detroit-Livonia-Dearborn, MI"
2008-12-31 00:00:00,1779822,"Columbus, OH"
2011-12-31 00:00:00,1779652,"Indianapolis, IN"
2007-12-31 00:00:00,1778432,"San Jose-Sunnyvale-Santa Clara, CA"
2006-12-31 00:00:00,1778129,"Las Vegas-Paradise, NV"
2002-12-31 00:00:00,1777397,"San Antonio, TX"
2016-12-31 00:00:00,1777327,"Nashville-Davidson--Murfreesboro, TN"
1985-12-31 00:00:00,1776908,"Miami-Miami Beach-Kendall, FL"
1997-12-31 00:00:00,1776103,"Kansas City, MO-KS"
2010-12-31 00:00:00,1776095,"San Francisco-San Mateo-Redwood City, CA"
1978-12-31 00:00:00,1775400,"San Diego-Carlsbad-San Marcos, CA"
1983-12-31 00:00:00,1774374,"Tampa-St. Petersburg-Clearwater, FL"
1976-12-31 00:00:00,1772700,"Santa Ana-Anaheim-Irvine, CA"
1984-12-31 00:00:00,1772613,"Cincinnati-Middletown, OH-KY-IN"
2014-12-31 00:00:00,1771931,"Detroit-Livonia-Dearborn, MI"
2005-12-31 00:00:00,1766620,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2009-12-31 00:00:00,1766476,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1986-12-31 00:00:00,1766418,"Seattle-Bellevue-Everett, WA"
2015-12-31 00:00:00,1764726,"Detroit-Livonia-Dearborn, MI"
1983-12-31 00:00:00,1764700,"Cincinnati-Middletown, OH-KY-IN"
1970-12-31 00:00:00,1764683,"Warren-Farmington Hills-Troy, MI"
1985-12-31 00:00:00,1764538,"Edison, NJ"
2008-12-31 00:00:00,1764446,"San Francisco-San Mateo-Redwood City, CA"
1982-12-31 00:00:00,1763953,"Cincinnati-Middletown, OH-KY-IN"
1996-12-31 00:00:00,1763420,"Portland-Vancouver-Beaverton, OR-WA"
2001-12-31 00:00:00,1762853,"Fort Worth-Arlington, TX"
2006-12-31 00:00:00,1762334,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1983-12-31 00:00:00,1761819,"Phoenix-Mesa-Scottsdale, AZ"
1980-12-31 00:00:00,1761710,"Oakland-Fremont-Hayward, CA"
2016-12-31 00:00:00,1760095,"Detroit-Livonia-Dearborn, MI"
1981-12-31 00:00:00,1760050,"Cincinnati-Middletown, OH-KY-IN"
2007-12-31 00:00:00,1759348,"Columbus, OH"
1999-12-31 00:00:00,1758301,"Boston-Quincy, MA"
2010-12-31 00:00:00,1758038,"Charlotte-Gastonia-Concord, NC-SC"
2002-12-31 00:00:00,1756852,"Orlando, FL"
2017-12-31 00:00:00,1756264,"Detroit-Livonia-Dearborn, MI"
2010-12-31 00:00:00,1756241,"Indianapolis, IN"
1984-12-31 00:00:00,1755583,"Miami-Miami Beach-Kendall, FL"
2006-12-31 00:00:00,1754557,"San Jose-Sunnyvale-Santa Clara, CA"
2018-12-31 00:00:00,1753893,"Detroit-Livonia-Dearborn, MI"
1980-12-31 00:00:00,1753781,"Cincinnati-Middletown, OH-KY-IN"
1996-12-31 00:00:00,1753337,"Kansas City, MO-KS"
1974-12-31 00:00:00,1753300,"Dallas-Plano-Irving, TX"
2008-12-31 00:00:00,1753262,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1998-12-31 00:00:00,1750463,"Boston-Quincy, MA"
1979-12-31 00:00:00,1748100,"Cincinnati-Middletown, OH-KY-IN"
2010-12-31 00:00:00,1748066,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2007-12-31 00:00:00,1746968,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2009-12-31 00:00:00,1745524,"Charlotte-Gastonia-Concord, NC-SC"
2001-12-31 00:00:00,1745147,"San Jose-Sunnyvale-Santa Clara, CA"
1983-12-31 00:00:00,1744006,"Miami-Miami Beach-Kendall, FL"
2001-12-31 00:00:00,1743796,"San Antonio, TX"
2009-12-31 00:00:00,1743658,"Indianapolis, IN"
1997-12-31 00:00:00,1743542,"Boston-Quincy, MA"
1983-12-31 00:00:00,1743463,"Riverside-San Bernardino-Ontario, CA"
2007-12-31 00:00:00,1742624,"San Francisco-San Mateo-Redwood City, CA"
1979-12-31 00:00:00,1742100,"Oakland-Fremont-Hayward, CA"
2015-12-31 00:00:00,1741942,"Nashville-Davidson--Murfreesboro, TN"
1992-12-31 00:00:00,1741391,"Denver-Aurora, CO"
2004-12-31 00:00:00,1741272,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1999-12-31 00:00:00,1741002,"Sacramento--Arden-Arcade--Roseville, CA"
1978-12-31 00:00:00,1740400,"Cincinnati-Middletown, OH-KY-IN"
2000-12-31 00:00:00,1739669,"San Jose-Sunnyvale-Santa Clara, CA"
2001-12-31 00:00:00,1739223,"San Francisco-San Mateo-Redwood City, CA"
2005-12-31 00:00:00,1737313,"San Jose-Sunnyvale-Santa Clara, CA"
2006-12-31 00:00:00,1737170,"Columbus, OH"
1996-12-31 00:00:00,1735813,"Boston-Quincy, MA"
2000-12-31 00:00:00,1733246,"San Francisco-San Mateo-Redwood City, CA"
1995-12-31 00:00:00,1730658,"Boston-Quincy, MA"
1995-12-31 00:00:00,1730648,"Kansas City, MO-KS"
1984-12-31 00:00:00,1730518,"Edison, NJ"
1978-12-31 00:00:00,1729800,"Oakland-Fremont-Hayward, CA"
1985-12-31 00:00:00,1729756,"Seattle-Bellevue-Everett, WA"
2002-12-31 00:00:00,1728245,"San Jose-Sunnyvale-Santa Clara, CA"
1982-12-31 00:00:00,1727093,"Miami-Miami Beach-Kendall, FL"
1977-12-31 00:00:00,1726600,"Cincinnati-Middletown, OH-KY-IN"
1975-12-31 00:00:00,1725700,"Santa Ana-Anaheim-Irvine, CA"
1988-12-31 00:00:00,1724841,"Boston-Quincy, MA"
2002-12-31 00:00:00,1724656,"San Francisco-San Mateo-Redwood City, CA"
2004-12-31 00:00:00,1724074,"San Jose-Sunnyvale-Santa Clara, CA"
2018-12-31 00:00:00,1723634,"Virginia Beach-Norfolk-Newport News, VA-NC"
2006-12-31 00:00:00,1723287,"San Francisco-San Mateo-Redwood City, CA"
1989-12-31 00:00:00,1723164,"Boston-Quincy, MA"
2003-12-31 00:00:00,1723138,"San Jose-Sunnyvale-Santa Clara, CA"
1982-12-31 00:00:00,1722726,"Tampa-St. Petersburg-Clearwater, FL"
1995-12-31 00:00:00,1721558,"Portland-Vancouver-Beaverton, OR-WA"
1987-12-31 00:00:00,1721100,"Boston-Quincy, MA"
2000-12-31 00:00:00,1721028,"Fort Worth-Arlington, TX"
2008-12-31 00:00:00,1720796,"Indianapolis, IN"
2017-12-31 00:00:00,1719883,"Virginia Beach-Norfolk-Newport News, VA-NC"
2000-12-31 00:00:00,1719262,"San Antonio, TX"
2003-12-31 00:00:00,1719073,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1986-12-31 00:00:00,1718509,"Boston-Quincy, MA"
2016-12-31 00:00:00,1717405,"Virginia Beach-Norfolk-Newport News, VA-NC"
2010-12-31 00:00:00,1716289,"Austin-Round Rock, TX"
1976-12-31 00:00:00,1716100,"Cincinnati-Middletown, OH-KY-IN"
1977-12-31 00:00:00,1715500,"San Diego-Carlsbad-San Marcos, CA"
2015-12-31 00:00:00,1714979,"Virginia Beach-Norfolk-Newport News, VA-NC"
1977-12-31 00:00:00,1714900,"Oakland-Fremont-Hayward, CA"
1990-12-31 00:00:00,1714619,"Boston-Quincy, MA"
2003-12-31 00:00:00,1714513,"San Francisco-San Mateo-Redwood City, CA"
2005-12-31 00:00:00,1714463,"Columbus, OH"
1994-12-31 00:00:00,1714344,"Kansas City, MO-KS"
1994-12-31 00:00:00,1713907,"Boston-Quincy, MA"
2005-12-31 00:00:00,1713883,"San Francisco-San Mateo-Redwood City, CA"
1973-12-31 00:00:00,1710500,"Cincinnati-Middletown, OH-KY-IN"
1985-12-31 00:00:00,1710442,"Boston-Quincy, MA"
1981-12-31 00:00:00,1710380,"Miami-Miami Beach-Kendall, FL"
2014-12-31 00:00:00,1709285,"Virginia Beach-Norfolk-Newport News, VA-NC"
2004-12-31 00:00:00,1708994,"San Francisco-San Mateo-Redwood City, CA"
2001-12-31 00:00:00,1708955,"Orlando, FL"
2005-12-31 00:00:00,1708846,"Las Vegas-Paradise, NV"
1982-12-31 00:00:00,1708649,"Phoenix-Mesa-Scottsdale, AZ"
1974-12-31 00:00:00,1708400,"Cincinnati-Middletown, OH-KY-IN"
1993-12-31 00:00:00,1707587,"Boston-Quincy, MA"
2014-12-31 00:00:00,1707563,"Nashville-Davidson--Murfreesboro, TN"
1998-12-31 00:00:00,1707530,"Sacramento--Arden-Arcade--Roseville, CA"
1973-12-31 00:00:00,1706600,"Dallas-Plano-Irving, TX"
2008-12-31 00:00:00,1706469,"Charlotte-Gastonia-Concord, NC-SC"
1975-12-31 00:00:00,1706100,"Cincinnati-Middletown, OH-KY-IN"
2009-12-31 00:00:00,1705075,"Austin-Round Rock, TX"
1983-12-31 00:00:00,1704976,"Edison, NJ"
1991-12-31 00:00:00,1704112,"Boston-Quincy, MA"
1974-12-31 00:00:00,1703100,"Boston-Quincy, MA"
1971-12-31 00:00:00,1701600,"Cincinnati-Middletown, OH-KY-IN"
1972-12-31 00:00:00,1700000,"Cincinnati-Middletown, OH-KY-IN"
1992-12-31 00:00:00,1699880,"Boston-Quincy, MA"
2013-12-31 00:00:00,1699472,"Virginia Beach-Norfolk-Newport News, VA-NC"
1975-12-31 00:00:00,1699400,"Boston-Quincy, MA"
1976-12-31 00:00:00,1699300,"Oakland-Fremont-Hayward, CA"
2002-12-31 00:00:00,1698735,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1999-12-31 00:00:00,1698695,"San Jose-Sunnyvale-Santa Clara, CA"
1984-12-31 00:00:00,1697982,"Boston-Quincy, MA"
2007-12-31 00:00:00,1697656,"Indianapolis, IN"
1972-12-31 00:00:00,1697500,"Boston-Quincy, MA"
2004-12-31 00:00:00,1696238,"Columbus, OH"
1984-12-31 00:00:00,1696154,"Seattle-Bellevue-Everett, WA"
1993-12-31 00:00:00,1694575,"Kansas City, MO-KS"
1976-12-31 00:00:00,1692900,"Boston-Quincy, MA"
1970-12-31 00:00:00,1692590,"Cincinnati-Middletown, OH-KY-IN"
1973-12-31 00:00:00,1692400,"Boston-Quincy, MA"
2012-12-31 00:00:00,1692005,"Virginia Beach-Norfolk-Newport News, VA-NC"
1991-12-31 00:00:00,1691672,"Denver-Aurora, CO"
1998-12-31 00:00:00,1690832,"San Jose-Sunnyvale-Santa Clara, CA"
1977-12-31 00:00:00,1689800,"Boston-Quincy, MA"
1983-12-31 00:00:00,1687722,"Boston-Quincy, MA"
1982-12-31 00:00:00,1686602,"Riverside-San Bernardino-Ontario, CA"
1994-12-31 00:00:00,1686298,"Portland-Vancouver-Beaverton, OR-WA"
1999-12-31 00:00:00,1685647,"San Francisco-San Mateo-Redwood City, CA"
1971-12-31 00:00:00,1684800,"Boston-Quincy, MA"
1982-12-31 00:00:00,1684586,"Edison, NJ"
1998-12-31 00:00:00,1683213,"San Francisco-San Mateo-Redwood City, CA"
2011-12-31 00:00:00,1680791,"Virginia Beach-Norfolk-Newport News, VA-NC"
1975-12-31 00:00:00,1680000,"Oakland-Fremont-Hayward, CA"
1997-12-31 00:00:00,1679321,"Sacramento--Arden-Arcade--Roseville, CA"
2003-12-31 00:00:00,1678827,"Columbus, OH"
1999-12-31 00:00:00,1678565,"San Antonio, TX"
1981-12-31 00:00:00,1677405,"Tampa-St. Petersburg-Clearwater, FL"
1983-12-31 00:00:00,1676257,"Seattle-Bellevue-Everett, WA"
2013-12-31 00:00:00,1675400,"Nashville-Davidson--Murfreesboro, TN"
2009-12-31 00:00:00,1674498,"Virginia Beach-Norfolk-Newport News, VA-NC"
1992-12-31 00:00:00,1673956,"Kansas City, MO-KS"
1974-12-31 00:00:00,1673900,"Oakland-Fremont-Hayward, CA"
1970-12-31 00:00:00,1673358,"Boston-Quincy, MA"
1982-12-31 00:00:00,1673243,"Boston-Quincy, MA"
2006-12-31 00:00:00,1672386,"Virginia Beach-Norfolk-Newport News, VA-NC"
2006-12-31 00:00:00,1671898,"Indianapolis, IN"
2010-12-31 00:00:00,1671683,"Virginia Beach-Norfolk-Newport News, VA-NC"
2007-12-31 00:00:00,1671637,"Virginia Beach-Norfolk-Newport News, VA-NC"
1981-12-31 00:00:00,1671345,"Boston-Quincy, MA"
1997-12-31 00:00:00,1671200,"San Francisco-San Mateo-Redwood City, CA"
1978-12-31 00:00:00,1670300,"Boston-Quincy, MA"
2008-12-31 00:00:00,1670225,"Virginia Beach-Norfolk-Newport News, VA-NC"
1974-12-31 00:00:00,1669100,"Santa Ana-Anaheim-Irvine, CA"
1997-12-31 00:00:00,1668299,"San Jose-Sunnyvale-Santa Clara, CA"
1982-12-31 00:00:00,1667933,"Seattle-Bellevue-Everett, WA"
2001-12-31 00:00:00,1667903,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
1981-12-31 00:00:00,1667869,"Edison, NJ"
1972-12-31 00:00:00,1667200,"Oakland-Fremont-Hayward, CA"
1979-12-31 00:00:00,1666400,"Boston-Quincy, MA"
1973-12-31 00:00:00,1663300,"Oakland-Fremont-Hayward, CA"
1972-12-31 00:00:00,1662900,"Dallas-Plano-Irving, TX"
1980-12-31 00:00:00,1662166,"Boston-Quincy, MA"
2002-12-31 00:00:00,1659344,"Columbus, OH"
2005-12-31 00:00:00,1659317,"Virginia Beach-Norfolk-Newport News, VA-NC"
1981-12-31 00:00:00,1658988,"Phoenix-Mesa-Scottsdale, AZ"
1991-12-31 00:00:00,1657663,"Kansas City, MO-KS"
2000-12-31 00:00:00,1656835,"Orlando, FL"
1990-12-31 00:00:00,1655980,"Denver-Aurora, CO"
1996-12-31 00:00:00,1654787,"Sacramento--Arden-Arcade--Roseville, CA"
2008-12-31 00:00:00,1654100,"Austin-Round Rock, TX"
1993-12-31 00:00:00,1653097,"Portland-Vancouver-Beaverton, OR-WA"
1996-12-31 00:00:00,1653082,"San Francisco-San Mateo-Redwood City, CA"
2004-12-31 00:00:00,1651753,"Virginia Beach-Norfolk-Newport News, VA-NC"
1981-12-31 00:00:00,1651559,"Seattle-Bellevue-Everett, WA"
2007-12-31 00:00:00,1650974,"Charlotte-Gastonia-Concord, NC-SC"
1998-12-31 00:00:00,1650418,"San Antonio, TX"
1980-12-31 00:00:00,1648233,"Edison, NJ"
1971-12-31 00:00:00,1647900,"Oakland-Fremont-Hayward, CA"
2004-12-31 00:00:00,1646875,"Las Vegas-Paradise, NV"
2005-12-31 00:00:00,1645027,"Indianapolis, IN"
2012-12-31 00:00:00,1644934,"Nashville-Davidson--Murfreesboro, TN"
1987-12-31 00:00:00,1644586,"Denver-Aurora, CO"
1971-12-31 00:00:00,1644400,"Dallas-Plano-Irving, TX"
1976-12-31 00:00:00,1642800,"San Diego-Carlsbad-San Marcos, CA"
1995-12-31 00:00:00,1642408,"San Francisco-San Mateo-Redwood City, CA"
2001-12-31 00:00:00,1642112,"Columbus, OH"
1990-12-31 00:00:00,1640780,"Kansas City, MO-KS"
1989-12-31 00:00:00,1639407,"Denver-Aurora, CO"
1979-12-31 00:00:00,1639100,"Edison, NJ"
1988-12-31 00:00:00,1638280,"Denver-Aurora, CO"
1996-12-31 00:00:00,1637714,"San Jose-Sunnyvale-Santa Clara, CA"
1986-12-31 00:00:00,1637259,"Denver-Aurora, CO"
1999-12-31 00:00:00,1637172,"Fort Worth-Arlington, TX"
1994-12-31 00:00:00,1636967,"San Francisco-San Mateo-Redwood City, CA"
1993-12-31 00:00:00,1632323,"San Francisco-San Mateo-Redwood City, CA"
2000-12-31 00:00:00,1631723,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
2003-12-31 00:00:00,1631596,"Virginia Beach-Norfolk-Newport News, VA-NC"
1995-12-31 00:00:00,1629941,"Sacramento--Arden-Arcade--Roseville, CA"
1970-12-31 00:00:00,1627562,"Oakland-Fremont-Hayward, CA"
1981-12-31 00:00:00,1626183,"Riverside-San Bernardino-Ontario, CA"
1980-12-31 00:00:00,1625509,"Miami-Miami Beach-Kendall, FL"
1989-12-31 00:00:00,1624629,"Kansas City, MO-KS"
1985-12-31 00:00:00,1623121,"Denver-Aurora, CO"
2004-12-31 00:00:00,1622935,"Indianapolis, IN"
1992-12-31 00:00:00,1622348,"San Francisco-San Mateo-Redwood City, CA"
2018-12-31 00:00:00,1621337,"Providence-New Bedford-Fall River, RI-MA"
1997-12-31 00:00:00,1620844,"San Antonio, TX"
2000-12-31 00:00:00,1619514,"Columbus, OH"
1978-12-31 00:00:00,1619500,"Edison, NJ"
2003-12-31 00:00:00,1617323,"Providence-New Bedford-Fall River, RI-MA"
2017-12-31 00:00:00,1617057,"Providence-New Bedford-Fall River, RI-MA"
